80,24,48,296,S,1,3021,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
81,24,48,296,U,1,11004
82,24,48,296,U,1,17014
83,4,20,360,S,1,0,0,1,1,1
84,4,20,360,S,1,0,1,1,1,0
85,4,20,360,U,1,0
86,4,20,360,S,1,0,1,1,0,1
87,4,20,360,U,1,0
88,4,20,360,U,1,0
89,4,20,360,U,1,0
90,4,20,360,S,1,0,1,0,1,0
91,4,20,360,U,1,0
92,4,20,360,U,1,0
93,8,40,3120,S,1,0,1,0,0,1,0,1,1,0
94,8,40,3120,U,1,999
95,8,40,3120,U,1,0
96,8,40,3120,U,1,0
97,8,40,3120,U,1,0
98,8,40,3120,U,1,0
99,8,40,3120,U,1,987
100,8,40,3120,U,1,0
101,8,40,3120,S,1,0,1,1,1,1,1,0,1,1
102,8,40,3120,S,1,0,1,1,1,0,1,0,0,0
103,12,60,3180,U,1,3016
104,12,60,3180,S,1,982,1,0,0,0,0,0,0,0,0,0,1,0
105,12,60,3180,U,1,3000
106,12,60,3180,U,1,2016
107,12,60,3180,U,1,1999
108,12,60,3180,U,1,4981
109,12,60,3180,S,1,0,1,1,0,0,1,0,0,1,1,1,0,0
110,12,60,3180,U,1,2017
111,12,60,3180,U,1,1984
112,12,60,3180,U,1,1997
113,16,80,3240,U,1,18058
114,16,80,3240,U,1,19964
115,16,80,3240,U,1,3973
116,16,80,3240,U,1,8046
117,16,80,3240,U,1,8067
118,16,80,3240,U,1,7953
119,16,80,3240,U,1,7016
120,16,80,3240,S,1,8985,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,16,80,3240,U,1,6996
122,16,80,3240,U,1,9005
123,18,90,3270,U,1,20000
124,18,90,3270,U,1,17026
125,18,90,3270,U,1,32655
126,18,90,3270,S,1,1010,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
127,18,90,3270,S,1,5027,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
128,18,90,3270,S,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3270,U,1,39008
130,18,90,3270,S,1,9007,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,18,90,3270,U,1,14998
132,18,90,3270,U,1,47035
133,20,100,3300,S,1,2991,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0
134,20,100,3300,U,1,61998
135,20,100,3300,S,1,5998,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3300,U,1,59000
137,20,100,3300,U,1,52999
138,20,100,3300,S,1,6017,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3300,U,1,36280
140,20,100,3300,U,1,37998
141,20,100,3300,S,1,7014,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
142,20,100,3300,U,1,17024
143,22,110,3330,U,1,73998
144,22,110,3330,U,1,84200
145,22,110,3330,U,1,113625
146,22,110,3330,U,1,98994
147,22,110,3330,U,1,86298
148,22,110,3330,U,1,171988
149,22,110,3330,S,1,5980,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3330,S,1,44164,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
151,22,110,3330,U,1,197166
152,22,110,3330,U,1,41999
153,24,120,3360,U,1,378193
154,24,120,3360,U,1,119257
155,24,120,3360,U,1,205914
156,24,120,3360,U,1,238798
157,24,120,3360,U,1,59999
158,24,120,3360,U,1,47021
159,24,120,3360,U,1,229023
160,24,120,3360,U,1,139160
161,24,120,3360,S,1,36250,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
162,24,120,3360,S,1,4185,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
163,4,40,4160,U,1,0
164,4,40,4160,S,1,0,0,1,0,1
165,4,40,4160,S,1,0,1,1,0,1
166,4,40,4160,S,1,0,1,1,1,1
167,4,40,4160,S,1,0,0,0,1,0
168,4,40,4160,S,1,0,1,1,0,0
169,4,40,4160,S,1,0,1,1,1,1
170,4,40,4160,S,1,0,0,1,0,0
171,4,40,4160,U,1,0
172,4,40,4160,S,1,0,1,0,1,1
173,8,80,4320,S,1,998,0,1,1,0,0,1,0,0
174,8,80,4320,S,1,1004,1,0,1,1,0,1,0,0
175,8,80,4320,S,1,0,1,1,0,0,0,0,0,0
176,8,80,4320,U,1,1057
177,8,80,4320,U,1,944
178,8,80,4320,S,1,0,1,1,1,1,1,0,1,1
179,8,80,4320,U,1,0
180,8,80,4320,U,1,1020
181,8,80,4320,S,1,980,1,0,1,0,0,1,1,0
182,8,80,4320,U,1,0
183,12,120,4480,S,1,1000,1,1,1,0,0,1,1,0,0,0,0,1
184,12,120,4480,U,1,8017
185,12,120,4480,S,1,999,1,1,1,0,0,0,1,1,0,1,0,1
186,12,120,4480,S,1,1999,1,1,0,1,1,1,1,1,1,1,1,0
187,12,120,4480,U,1,6016
188,12,120,4480,U,1,4999
189,12,120,4480,U,1,8017
190,12,120,4480,U,1,11006
191,12,120,4480,U,1,4016
192,12,120,4480,S,1,8027,0,0,1,0,0,1,1,0,0,0,1,0
193,16,160,4640,U,1,38028
194,16,160,4640,S,1,10150,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
195,16,160,4640,S,1,992,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
196,16,160,4640,U,1,32000
197,16,160,4640,U,1,37016
198,16,160,4640,U,1,25027
199,16,160,4640,S,1,6990,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
200,16,160,4640,S,1,53074,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
201,16,160,4640,S,1,19132,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1
202,16,160,4640,S,1,18048,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
203,18,180,4720,S,1,85381,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
204,18,180,4720,U,1,184795
205,18,180,4720,U,1,93188
206,18,180,4720,S,1,23016,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
207,18,180,4720,U,1,98892
208,18,180,4720,S,1,12003,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
209,18,180,4720,U,1,61999
210,18,180,4720,U,1,107001
211,18,180,4720,U,1,86413
212,18,180,4720,U,1,73239
213,20,200,4800,S,1,16004,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1
214,20,200,4800,S,1,215701,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0
215,20,200,4800,U,1,177055
216,20,200,4800,U,1,181031
217,20,200,4800,S,1,203105,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
218,20,200,4800,U,1,214194
219,20,200,4800,S,1,243997,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1
220,20,200,4800,U,1,285595
221,20,200,4800,S,1,57139,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
222,20,200,4800,U,1,213095
223,22,220,4880,S,1,626466,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0
224,22,220,4880,U,1,421044
225,22,220,4880,S,1,111632,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
226,22,220,4880,U,1,606482
227,22,220,4880,S,1,68547,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0
228,22,220,4880,U,1,464923
229,22,220,4880,S,1,291117,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1
230,22,220,4880,U,1,839418
231,22,220,4880,S,1,566100,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
232,22,220,4880,U,1,459375
233,24,240,4960,U,1,1879224
234,24,240,4960,S,1,366468,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4960,S,1,380763,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4960,U,1,597302
237,24,240,4960,S,1,16084,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
238,24,240,4960,S,1,35003,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0
239,24,240,4960,U,1,1076721
240,24,240,4960,S,1,204331,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
241,24,240,4960,S,1,693717,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
242,24,240,4960,S,1,1193416,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
243,4,40,5200,S,1,0,1,1,1,0
244,4,40,5200,S,1,0,0,1,0,0
245,4,40,5200,S,1,0,1,1,1,1
246,4,40,5200,S,1,0,0,1,1,1
247,4,40,5200,S,1,0,0,0,1,1
248,4,40,5200,S,1,0,1,1,1,1
249,4,40,5200,S,1,0,1,1,1,0
250,4,40,5200,S,1,0,1,0,0,1
251,4,40,5200,S,1,0,1,0,1,1
252,4,40,5200,S,1,0,1,1,1,0
253,8,80,5400,S,1,998,1,1,1,0,0,0,1,0
254,8,80,5400,S,1,0,1,1,1,1,1,1,1,1
255,8,80,5400,S,1,1024,1,1,0,1,1,1,0,1
256,8,80,5400,S,1,0,1,1,0,1,1,0,1,0
257,8,80,5400,S,1,0,1,1,1,1,0,0,1,0
258,8,80,5400,S,1,0,1,1,1,1,0,1,1,1
259,8,80,5400,S,1,0,1,1,1,0,1,0,0,1
260,8,80,5400,S,1,2000,1,1,0,0,1,1,0,1
261,8,80,5400,S,1,998,1,1,0,1,1,0,0,1
262,8,80,5400,S,1,1001,1,1,1,0,0,0,1,0
263,12,120,5600,S,1,3004,1,1,1,0,0,1,1,1,0,0,1,0
264,12,120,5600,S,1,1000,1,1,1,1,1,0,1,1,1,1,1,0
265,12,120,5600,S,1,2031,1,1,1,0,1,1,0,0,0,0,1,0
266,12,120,5600,S,1,1016,1,1,1,1,1,0,0,0,1,1,1,0
267,12,120,5600,S,1,1009,1,1,1,1,1,0,1,1,0,1,0,0
268,12,120,5600,S,1,1008,1,1,1,1,0,1,1,1,0,0,1,1
269,12,120,5600,S,1,0,1,1,1,1,0,1,0,1,1,0,1,1
270,12,120,5600,S,1,1827,1,1,1,1,0,0,0,1,0,1,1,1
271,12,120,5600,S,1,0,1,1,1,1,1,1,1,0,1,1,1,1
272,12,120,5600,S,1,1000,1,1,1,1,1,0,1,1,0,0,0,1
273,16,160,5800,S,1,1006,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
274,16,160,5800,S,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
275,16,160,5800,S,1,997,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
276,16,160,5800,S,1,2008,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
277,16,160,5800,S,1,8038,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
278,16,160,5800,S,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
279,16,160,5800,S,1,1960,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
280,16,160,5800,S,1,2001,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
281,16,160,5800,S,1,2020,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
282,16,160,5800,S,1,1000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
283,18,180,5900,S,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
284,18,180,5900,S,1,21235,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
285,18,180,5900,S,1,998,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
286,18,180,5900,S,1,9117,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
287,18,180,5900,S,1,1992,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
288,18,180,5900,S,1,1028,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
289,18,180,5900,S,1,5954,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1
290,18,180,5900,S,1,1003,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
291,18,180,5900,S,1,999,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
292,18,180,5900,S,1,999,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
293,20,200,51000,S,1,7999,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
294,20,200,51000,S,1,4035,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
295,20,200,51000,S,1,4015,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
296,20,200,51000,S,1,17006,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0
297,20,200,51000,S,1,5025,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
298,20,200,51000,S,1,1032,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1
299,20,200,51000,S,1,4026,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
300,20,200,51000,S,1,3059,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
301,20,200,51000,S,1,2110,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
302,20,200,51000,S,1,33997,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
303,22,220,51100,S,1,2949,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
304,22,220,51100,S,1,22003,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
305,22,220,51100,S,1,15947,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
306,22,220,51100,S,1,1008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
307,22,220,51100,S,1,1006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
308,22,220,51100,S,1,12047,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1
309,22,220,51100,S,1,45009,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0
310,22,220,51100,S,1,26000,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
311,22,220,51100,S,1,20049,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
312,22,220,51100,S,1,6958,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0
313,24,240,51200,S,1,12012,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
314,24,240,51200,S,1,8314,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0
315,24,240,51200,S,1,7012,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1
316,24,240,51200,S,1,20005,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
317,24,240,51200,S,1,76798,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0
318,24,240,51200,S,1,4180,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0
319,24,240,51200,S,1,2046,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
320,24,240,51200,S,1,12889,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
321,24,240,51200,S,1,30063,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
322,24,240,51200,S,1,14048,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
323,4,40,6240,S,1,0,1,1,1,1
324,4,40,6240,S,1,0,1,1,0,1
325,4,40,6240,S,1,0,1,1,0,1
326,4,40,6240,S,1,0,1,1,0,1
327,4,40,6240,S,1,0,1,1,1,1
328,4,40,6240,S,1,0,1,1,0,1
329,4,40,6240,S,1,0,1,1,0,0
330,4,40,6240,S,1,0,1,1,0,0
331,4,40,6240,S,1,0,1,1,1,1
332,4,40,6240,S,1,0,1,1,1,1
333,8,80,6480,S,1,1000,1,1,1,1,1,1,0,1
334,8,80,6480,S,1,0,1,1,1,1,1,1,1,1
335,8,80,6480,S,1,0,1,1,1,1,1,1,1,1
336,8,80,6480,S,1,0,1,1,1,1,1,1,0,0
337,8,80,6480,S,1,0,1,1,1,1,1,0,1,0
338,8,80,6480,S,1,0,1,1,1,1,1,1,1,1
339,8,80,6480,S,1,1000,1,1,1,1,1,1,1,0
340,8,80,6480,S,1,0,1,1,1,1,1,1,1,1
341,8,80,6480,S,1,0,1,1,1,1,1,1,1,0
342,8,80,6480,S,1,0,1,1,1,1,1,1,1,1
343,12,120,6720,S,1,0,1,1,1,1,1,1,1,0,1,1,1,1
344,12,120,6720,S,1,0,1,1,1,1,1,1,1,1,1,1,0,0
345,12,120,6720,S,1,1067,1,1,1,1,1,1,0,0,0,0,1,1
346,12,120,6720,S,1,0,1,1,1,1,1,1,1,0,0,1,1,1
347,12,120,6720,S,1,0,1,1,1,1,1,1,1,1,1,1,1,0
348,12,120,6720,S,1,1017,1,1,1,1,1,0,1,1,1,1,0,1
349,12,120,6720,S,1,0,1,1,1,1,1,1,1,0,1,0,1,1
350,12,120,6720,S,1,0,1,1,1,1,1,1,1,1,1,1,0,1
351,12,120,6720,S,1,0,1,1,1,1,1,1,1,1,1,1,1,1
352,12,120,6720,S,1,0,1,1,1,1,1,1,1,1,1,1,0,0
353,16,160,6960,S,1,1004,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
354,16,160,6960,S,1,999,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
355,16,160,6960,S,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
356,16,160,6960,S,1,953,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
357,16,160,6960,S,1,1052,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
358,16,160,6960,S,1,948,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
359,16,160,6960,S,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
360,16,160,6960,S,1,953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
361,16,160,6960,S,1,1085,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
362,16,160,6960,S,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
363,18,180,61080,S,1,1075,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
364,18,180,61080,S,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
365,18,180,61080,S,1,4018,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
366,18,180,61080,S,1,982,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
367,18,180,61080,S,1,1020,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
368,18,180,61080,S,1,2001,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
369,18,180,61080,S,1,4999,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
370,18,180,61080,S,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,18,180,61080,S,1,1020,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
372,18,180,61080,S,1,1018,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
373,20,200,61200,S,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
374,20,200,61200,S,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
375,20,200,61200,S,1,1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
376,20,200,61200,S,1,5000,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
377,20,200,61200,S,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
378,20,200,61200,S,1,1019,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
379,20,200,61200,S,1,5017,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
380,20,200,61200,S,1,1021,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
381,20,200,61200,S,1,1028,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
382,20,200,61200,S,1,1999,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
383,22,220,61320,S,1,6000,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0
384,22,220,61320,S,1,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
385,22,220,61320,S,1,2050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
386,22,220,61320,S,1,1022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
387,22,220,61320,S,1,1021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
388,22,220,61320,S,1,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
389,22,220,61320,S,1,2974,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1
390,22,220,61320,S,1,1003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
391,22,220,61320,S,1,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
392,22,220,61320,S,1,2018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
393,24,240,61440,S,1,6000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
394,24,240,61440,S,1,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
395,24,240,61440,S,1,11002,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
396,24,240,61440,S,1,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,24,240,61440,S,1,1003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
398,24,240,61440,S,1,2089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
399,24,240,61440,S,1,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
400,24,240,61440,S,1,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
401,24,240,61440,S,1,1999,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
402,24,240,61440,S,1,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
cnffile,TheBoss,400,254,146,400,400
